3.6465,3.4632,2.7923,2.5516,2.8991,2.6422,3.2204,3.0294,2.6131,2.3351,2.7368,2.4504
3.5536,3.3768,2.8679,2.6483,2.9203,2.6896,3.259,3.0897,2.4724,2.1931,2.8355,2.6017
3.5315,3.3609,2.8998,2.6899,2.9372,2.7141,3.2716,3.1105,2.4283,2.148,2.8612,2.6375
3.5101,3.3412,2.9108,2.705,2.9255,2.7043,3.2788,3.1219,2.4069,2.1287,2.8557,2.636
3.5094,3.3403,2.9104,2.705,2.9161,2.6952,3.2845,3.1278,2.398,2.1194,2.8642,2.6457
