3.6449,3.462,2.7973,2.5574,2.9,2.6441,3.225,3.035,2.6134,2.3357,2.7362,2.4536
3.5473,3.3718,2.8671,2.6483,2.9218,2.6931,3.2618,3.0953,2.472,2.1935,2.8377,2.6069
3.5287,3.359,2.8999,2.6912,2.9374,2.7157,3.2734,3.1137,2.4274,2.1481,2.866,2.6432
3.5094,3.3419,2.9091,2.7041,2.9241,2.7039,3.2822,3.1258,2.4076,2.1297,2.8606,2.6418
3.5115,3.3442,2.9087,2.7035,2.9157,2.696,3.2855,3.1288,2.3983,2.1199,2.868,2.6503
